,Id,District Name,Neighborhood Name,Street,Weekday,Month,Day,Hour,Part of the day,Mild injuries,Serious injuries,Victims,Vehicles involved,Longitude,Latitude
6762,2017S003233    ,Eixample,la Dreta de l'Eixample,Diagonal                                          ,Friday,April,7,15,Afternoon,0,0,0,4,2.156812,41.395609
6763,2017S005188    ,Eixample,la Dreta de l'Eixample,Diagonal                                          ,Tuesday,June,13,20,Afternoon,2,0,2,2,2.156349,41.39549
6764,2017S004400    ,Eixample,la Sagrada Família,Aragó / Padilla                                   ,Thursday,May,18,8,Morning,1,0,1,2,2.180009,41.403541
6765,2017S002238    ,Eixample,la Dreta de l'Eixample,ARAGÓ / Rbla Catalunya                            ,Monday,March,20,14,Afternoon,1,0,1,2,2.163448,41.391077
6766,2017S010656    ,Eixample,la Dreta de l'Eixample,Provença / Catalunya                              ,Tuesday,December,26,0,Night,4,0,4,4,2.15998,41.393601000000004
6767,2017S009047    ,Eixample,la Sagrada Família,Padilla / Mallorca                                ,Thursday,November,2,11,Morning,1,0,1,2,2.177769,41.405254
6768,2017S005814    ,Eixample,la Dreta de l'Eixample,Aragó / Gràcia                                    ,Tuesday,July,4,17,Afternoon,1,0,1,2,2.164884,41.392165000000006
6769,2017S001609    ,Eixample,la Dreta de l'Eixample,ARAGÓ / Rbla Catalunya                            ,Monday,February,27,14,Afternoon,1,0,1,2,2.163448,41.391077
6770,2017S004958    ,Eixample,la Dreta de l'Eixample,Rosselló / Balmes                                 ,Tuesday,June,6,16,Afternoon,1,0,1,2,2.157359,41.39331
6771,2017S006556    ,Eixample,la Dreta de l'Eixample,Mallorca / Catalunya                              ,Thursday,July,27,15,Afternoon,1,0,1,2,2.161147,41.39275
6772,2017S005710    ,Eixample,la Dreta de l'Eixample,Catalunya / Mallorca                              ,Friday,June,30,15,Afternoon,1,0,1,2,2.161147,41.39275
6773,2017S002481    ,Eixample,la Sagrada Família,ROSSELLÓ / Pg Gràcia                              ,Tuesday,March,28,16,Afternoon,1,0,1,2,2.160499,41.39571
6774,2017S000384    ,Eixample,la Sagrada Família,DOS DE MAIG / València                            ,Saturday,January,14,23,Night,1,0,1,1,2.182242,41.4069
6775,2017S006741    ,Eixample,la Dreta de l'Eixample,Catalunya / Provença                              ,Thursday,August,3,21,Afternoon,1,0,1,2,2.15998,41.393601000000004
6776,2017S010119    ,Eixample,la Dreta de l'Eixample,Provença                                          ,Monday,December,4,15,Afternoon,1,0,1,2,2.1604099999999997,41.393781
6777,2017S009550    ,Eixample,la Dreta de l'Eixample,València / Catalunya                              ,Friday,November,17,10,Morning,1,0,1,1,2.1623040000000002,41.391909000000005
6778,2017S006218    ,Eixample,la Sagrada Família,Diagonal                                          ,Monday,July,17,8,Morning,2,0,2,2,2.1829,41.402638
6779,2017S006759    ,Eixample,la Dreta de l'Eixample,València                                          ,Friday,August,4,14,Afternoon,1,0,1,3,2.163201,41.392749
6780,2017S003900    ,Eixample,la Dreta de l'Eixample,Diagonal / Roger de Llúria                        ,Tuesday,May,2,23,Night,1,0,1,2,2.1631110000000002,41.397455
6781,2017S008511    ,Eixample,la Dreta de l'Eixample,Corts Catalanes                                   ,Monday,October,16,17,Afternoon,1,0,1,2,2.166235,41.387559
6782,2017S005625    ,Eixample,la Dreta de l'Eixample,Corts Catalanes                                   ,Tuesday,June,27,14,Afternoon,1,0,1,2,2.166162,41.388168
6783,2017S009895    ,Eixample,la Dreta de l'Eixample,Catalunya / Corts Catalanes                       ,Tuesday,November,28,9,Morning,1,0,1,2,2.167024,41.388486
6784,2017S009762    ,Eixample,la Dreta de l'Eixample,Aragó                                             ,Friday,November,24,7,Morning,1,0,1,2,2.166519,41.393605
6785,2017S000834    ,Eixample,la Dreta de l'Eixample,RBLA CATALUNYA / Provença                         ,Tuesday,January,31,16,Afternoon,1,0,1,2,2.15998,41.393601000000004
6786,2017S003735    ,Eixample,la Dreta de l'Eixample,Diagonal                                          ,Thursday,April,27,8,Morning,1,0,1,2,2.161525,41.397264
6787,2017S006477    ,Eixample,la Dreta de l'Eixample,Pau Claris / Diagonal                             ,Tuesday,July,25,9,Morning,1,0,1,2,2.161465,41.397016
6788,2017S003983    ,Eixample,la Sagrada Família,Aragó / Cartagena                                 ,Friday,May,5,12,Morning,1,0,1,2,2.182219,41.405190999999995
6789,2017S007760    ,Eixample,la Sagrada Família,Aragó                                             ,Tuesday,September,19,16,Afternoon,1,0,1,2,2.182302,41.405514000000004
6790,2017S008201    ,Eixample,la Sagrada Família,Aragó / Dos de Maig                               ,Wednesday,October,4,22,Night,1,0,1,2,2.1833709999999997,41.406048
6791,2017S010078    ,Eixample,la Dreta de l'Eixample,Aragó / Gràcia                                    ,Saturday,December,2,14,Afternoon,2,0,2,2,2.164884,41.392165000000006
6792,2017S005778    ,Eixample,la Dreta de l'Eixample,Gràcia                                            ,Monday,July,3,20,Afternoon,1,0,1,2,2.163807,41.393465
6793,2017S009336    ,Eixample,la Dreta de l'Eixample,Diagonal                                          ,Friday,November,10,17,Afternoon,1,0,1,2,2.1602509999999997,41.396448
6795,2017S004667    ,Eixample,la Sagrada Família,Aragó                                             ,Friday,May,26,18,Afternoon,1,0,1,2,2.18125,41.404618
6796,2017S009435    ,Eixample,la Dreta de l'Eixample,Gràcia / Mallorca                                 ,Tuesday,November,14,14,Afternoon,1,0,1,2,2.162709,41.393924
6797,2017S005149    ,Eixample,la Dreta de l'Eixample,Mallorca / Gràcia                                 ,Monday,June,12,17,Afternoon,1,0,1,2,2.162709,41.393924
6798,2017S007018    ,Eixample,la Dreta de l'Eixample,Aragó / Roger de Llúria                           ,Wednesday,August,16,17,Afternoon,2,0,2,2,2.167508,41.39414
6799,2017S000457    ,Eixample,la Dreta de l'Eixample,PG GRÀCIA / Diputació                             ,Tuesday,January,17,14,Afternoon,0,1,1,2,2.167049,41.390415999999995
6800,2017S009502    ,Eixample,l'Antiga Esquerra de l'Eixample,Balmes / Provença                                 ,Thursday,November,16,11,Morning,1,0,1,2,2.1585,41.392446
6801,2017S002267    ,Eixample,l'Antiga Esquerra de l'Eixample,ENRIC GRANADOS / Rosselló                         ,Tuesday,March,21,10,Morning,1,0,1,2,2.1562189999999997,41.392449
6802,2017S004741    ,Eixample,l'Antiga Esquerra de l'Eixample,Aribau / Mallorca                                 ,Tuesday,May,30,1,Night,0,1,1,1,2.157353,41.3899
6803,2017S004460    ,Eixample,l'Antiga Esquerra de l'Eixample,Diputació / Aribau                                ,Saturday,May,20,6,Morning,1,0,1,2,2.161864,41.386483
6804,2017S003897    ,Eixample,l'Antiga Esquerra de l'Eixample,Consell de Cent / Casanova                        ,Tuesday,May,2,20,Afternoon,2,0,2,2,2.1584630000000002,41.385637
6805,2017S006090    ,Eixample,l'Antiga Esquerra de l'Eixample,Casanova / Aragó                                  ,Thursday,July,13,9,Morning,1,0,1,2,2.157337,41.386477
6806,2017S010026    ,Eixample,l'Antiga Esquerra de l'Eixample,Balmes                                            ,Friday,December,1,10,Morning,1,0,1,2,2.155638,41.394475
6807,2017S002072    ,Eixample,l'Antiga Esquerra de l'Eixample,VILLARROEL / Diputació                            ,Tuesday,March,14,22,Night,1,0,1,2,2.15846,41.383924
6808,2017S007823    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner                                          ,Thursday,September,21,13,Morning,2,0,2,3,2.157069,41.388532
6809,2017S000921    ,Eixample,l'Antiga Esquerra de l'Eixample,BALMES / València                                 ,Friday,February,3,11,Morning,1,0,1,2,2.160748,41.390739
6810,2017S007407    ,Eixample,l'Antiga Esquerra de l'Eixample,València / Enric Granados                         ,Tuesday,September,5,15,Afternoon,1,0,1,1,2.1596,41.38989
6811,2017S008118    ,Eixample,l'Antiga Esquerra de l'Eixample,Aragó                                             ,Monday,October,2,12,Morning,1,0,1,2,2.159178,41.388084
6812,2017S007118    ,Eixample,l'Antiga Esquerra de l'Eixample,París / Aribau                                    ,Tuesday,August,22,13,Morning,1,0,1,2,2.152821,41.393315
6813,2017S003710    ,Eixample,l'Antiga Esquerra de l'Eixample,Aragó / Aribau                                    ,Wednesday,April,26,9,Morning,1,0,1,3,2.159597,41.38819
6814,2017S006885    ,Eixample,l'Antiga Esquerra de l'Eixample,Consell de Cent / Aribau                          ,Thursday,August,10,13,Morning,2,0,2,2,2.160726,41.387335
6815,2017S010148    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner                                          ,Tuesday,December,5,11,Morning,2,0,2,2,2.157491,41.387935999999996
6817,2017S007130    ,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes / Aribau                          ,Tuesday,August,22,16,Afternoon,2,0,2,2,2.163105,41.385546999999995
6818,2017S005167    ,Eixample,l'Antiga Esquerra de l'Eixample,Aribau                                            ,Tuesday,June,13,10,Morning,1,0,1,2,2.152499,41.393695
6819,2017S004645    ,Eixample,l'Antiga Esquerra de l'Eixample,Aribau / Londres                                  ,Friday,May,26,11,Morning,1,0,1,2,2.1516830000000002,41.394175
6820,2017S006163    ,Eixample,l'Antiga Esquerra de l'Eixample,Aribau / Diagonal                                 ,Friday,July,14,22,Night,0,0,0,2,2.151307,41.394459000000005
6821,2017S003452    ,Eixample,l'Antiga Esquerra de l'Eixample,Diagonal / Aribau                                 ,Tuesday,April,18,9,Morning,1,0,1,2,2.151307,41.394459000000005
6822,2017S009797    ,Eixample,l'Antiga Esquerra de l'Eixample,Aragó                                             ,Friday,November,24,18,Afternoon,1,0,1,2,2.157811,41.386649
6823,2017S008989    ,Eixample,l'Antiga Esquerra de l'Eixample,Villarroel / Aragó                                ,Tuesday,October,31,3,Night,1,0,1,1,2.156205,41.385633
6824,2017S006272    ,Eixample,l'Antiga Esquerra de l'Eixample,Roma / Villarroel                                 ,Tuesday,July,18,12,Morning,1,0,1,3,2.155836,41.385909000000005
6825,2017S001203    ,Eixample,l'Antiga Esquerra de l'Eixample,ARAGÓ                                             ,Monday,February,13,19,Afternoon,2,0,2,1,2.155529,41.384997
6826,2017S003688    ,Eixample,l'Antiga Esquerra de l'Eixample,Casanova / Diputació                              ,Tuesday,April,25,17,Afternoon,2,0,2,2,2.159596,41.384772
6827,2017S001466    ,Eixample,l'Antiga Esquerra de l'Eixample,CASANOVA / València                               ,Wednesday,February,22,9,Morning,1,0,1,2,2.156205,41.387333
6828,2017S009800    ,Eixample,l'Antiga Esquerra de l'Eixample,París                                             ,Friday,November,24,20,Afternoon,3,0,3,2,2.152629,41.393033
6829,2017S010043    ,Eixample,l'Antiga Esquerra de l'Eixample,Aragó                                             ,Friday,December,1,16,Afternoon,1,0,1,3,2.161481,41.389407
6830,2017S004302    ,Eixample,l'Antiga Esquerra de l'Eixample,Diputació / Valeri Serra                          ,Monday,May,15,9,Morning,1,0,1,2,2.160154,41.3852
6831,2017S004438    ,Eixample,l'Antiga Esquerra de l'Eixample,Aragó                                             ,Friday,May,19,14,Afternoon,1,0,1,2,2.155529,41.384997
6832,2017S003768    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner / Diputació                              ,Thursday,April,27,18,Afternoon,1,0,1,2,2.160721,41.385621
6833,2017S000631    ,Eixample,l'Antiga Esquerra de l'Eixample,DIPUTACIÓ / Casanova                              ,Tuesday,January,24,10,Morning,1,0,1,2,2.159596,41.384772
6834,2017S004578    ,Eixample,la Nova Esquerra de l'Eixample,Diputació / Llança                                ,Wednesday,May,24,7,Morning,1,0,1,2,2.149403,41.377124
6835,2017S003635    ,Eixample,la Nova Esquerra de l'Eixample,Vilamarí / Consell de Cent                        ,Sunday,April,23,23,Night,1,0,1,1,2.1494169999999997,41.378826000000004
6836,2017S004316    ,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes                                   ,Monday,May,15,16,Afternoon,1,0,1,3,2.16034,41.383790999999995
6837,2017S005928    ,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes                                   ,Friday,July,7,19,Afternoon,1,0,1,2,2.16034,41.383790999999995
6838,2017S010410    ,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes                                   ,Saturday,December,16,19,Afternoon,1,0,1,1,2.161025,41.384306
6839,2017S004527    ,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes                                   ,Monday,May,22,13,Morning,1,0,1,2,2.16149,41.384656
6840,2017S007127    ,Eixample,l'Antiga Esquerra de l'Eixample,Còrsega / Aribau                                  ,Tuesday,August,22,19,Afternoon,2,0,2,2,2.153943,41.39247
6841,2017S007218    ,Eixample,l'Antiga Esquerra de l'Eixample,Còrsega / Aribau                                  ,Monday,August,28,16,Afternoon,1,0,1,2,2.153943,41.39247
6842,2017S010675    ,Eixample,l'Antiga Esquerra de l'Eixample,Balmes                                            ,Tuesday,December,26,21,Afternoon,1,0,1,2,2.159047,41.39188
6843,2017S000151    ,Eixample,la Nova Esquerra de l'Eixample,ARAGÓ / Llança                                    ,Saturday,January,7,13,Morning,0,1,1,2,2.147145,41.37883
6844,2017S007950    ,Eixample,l'Antiga Esquerra de l'Eixample,Diputació / Comte d'Urgell                        ,Tuesday,September,26,11,Morning,2,0,2,2,2.157318,41.383072999999996
6845,2017S006879    ,Eixample,l'Antiga Esquerra de l'Eixample,Mallorca / Aribau                                 ,Thursday,August,10,8,Morning,1,0,1,2,2.157353,41.3899
6846,2017S003464    ,Eixample,l'Antiga Esquerra de l'Eixample,Mallorca / Enric Granados                         ,Tuesday,April,18,9,Morning,1,0,1,2,2.158472,41.39074
6847,2017S000326    ,Eixample,la Nova Esquerra de l'Eixample,ENTENÇA / Consell de Cent                         ,Friday,January,13,15,Afternoon,1,0,1,2,2.150532,41.379673
6848,2017S007149    ,Eixample,la Nova Esquerra de l'Eixample,Tarragona / Espanya                               ,Thursday,August,24,8,Morning,1,0,1,3,2.1491849999999997,41.375505
6849,2017S008754    ,Eixample,la Dreta de l'Eixample,Diagonal                                          ,Monday,October,23,10,Morning,1,0,1,2,2.171942,41.399885999999995
6850,2017S009361    ,Eixample,la Dreta de l'Eixample,Diagonal                                          ,Saturday,November,11,20,Afternoon,1,0,1,2,2.170505,41.399522999999995
6851,2017S009703    ,Eixample,la Dreta de l'Eixample,Mallorca                                          ,Wednesday,November,22,13,Morning,1,0,1,2,2.1701259999999998,41.399676
6852,2017S007646    ,Eixample,la Dreta de l'Eixample,València / Bailèn                                 ,Friday,September,15,18,Afternoon,1,0,1,2,2.1697599999999997,41.397546999999996
6853,2017S002172    ,Eixample,l'Antiga Esquerra de l'Eixample,VILLARROEL / València                             ,Saturday,March,18,1,Night,1,0,1,2,2.155078,41.386480999999996
6854,2017S010714    ,Eixample,l'Antiga Esquerra de l'Eixample,Londres                                           ,Wednesday,December,27,20,Afternoon,1,0,1,4,2.150143,41.393147
6855,2017S009645    ,Eixample,la Dreta de l'Eixample,Mossèn Jacint Verdaguer                           ,Monday,November,20,19,Afternoon,1,0,1,2,2.169928,41.399132
6856,2017S006876    ,Eixample,la Dreta de l'Eixample,Mossèn Jacint Verdaguer                           ,Wednesday,August,9,22,Night,2,0,2,2,2.169928,41.399132
6857,2017S000275    ,Eixample,la Dreta de l'Eixample,AV DIAGONAL                                       ,Thursday,January,12,3,Night,1,0,1,2,2.171632,41.399319
6858,2017S001439    ,Eixample,l'Antiga Esquerra de l'Eixample,CASANOVA / Mallorca                               ,Tuesday,February,21,12,Morning,3,0,3,5,2.155072,41.388187
6859,2017S006695    ,Eixample,l'Antiga Esquerra de l'Eixample,Casanova / Còrsega                                ,Wednesday,August,2,15,Afternoon,1,0,1,2,2.151665,41.390763
6860,2017S005195    ,Eixample,la Dreta de l'Eixample,Diagonal / Bailèn                                 ,Tuesday,June,13,22,Night,2,0,2,2,2.168217,41.398713
6861,2017S006962    ,Eixample,l'Antiga Esquerra de l'Eixample,Diagonal / Casanova                               ,Sunday,August,13,19,Afternoon,4,0,4,2,2.1479150000000002,41.393601000000004
6862,2017S004223    ,Eixample,la Dreta de l'Eixample,Sant Joan / Rosselló                              ,Friday,May,12,11,Morning,1,0,1,2,2.1675020000000003,41.400966
6863,2017S001139    ,Eixample,l'Antiga Esquerra de l'Eixample,MUNTANER                                          ,Friday,February,10,17,Afternoon,1,0,1,3,2.151249,41.39265
6864,2017S003951    ,Eixample,la Dreta de l'Eixample,Sant Joan / Rosselló                              ,Thursday,May,4,12,Morning,1,0,1,2,2.1675020000000003,41.400966
